0.88743,0.026449,0.031038,0.029051,8.3765e-005,0.0010034,0.021944,0.0013097,1.2856e-005,0.0016739,0.87969,0.016662,0.028659,0.030723,0.023488,0.018665,0.00043784,0.00065285,0.00074264,0.00027759
0.87661,0.044866,0.01792,0.047483,7.8714e-005,0.00043311,0.0095667,5.5745e-006,0.00064798,0.0023848,0.87584,0.022146,0.019058,0.035518,0.027426,0.018801,0.00092354,2.2535e-006,0.00027951,1.6311e-006
0.89323,0.031535,0.019115,0.035761,2.8764e-005,0.001876,0.013462,2.2287e-007,0.00088856,0.0041011,0.89228,0.015766,0.020956,0.035775,0.021007,0.011277,0.00078518,0.00032568,0.00057178,0.0012577
0.88304,0.052207,0.01705,0.029918,2.4698e-005,0.0036671,0.0098812,5.9887e-006,5.1107e-006,0.0041978,0.88285,0.023488,0.018208,0.037546,0.018333,0.014469,0.0016402,4.92e-006,0.0010548,0.0024072
0.85645,0.04536,0.011418,0.036564,0.0041693,0.019825,0.018313,4.9709e-005,0.00010116,0.0077506,0.8795,0.026969,0.02209,0.030708,0.0099523,0.025483,0.00071745,2.6803e-005,2.0064e-005,0.0045344
0.84404,0.048909,0.018862,0.033736,0.015501,0.010157,0.028104,5.4136e-005,3.2891e-005,0.00060766,0.89045,0.021312,0.018807,0.023872,0.0084818,0.032157,0.0025696,0.00019841,1.8035e-005,0.0021391
0.83918,0.050819,0.028648,0.028188,0.016684,0.0075135,0.02695,3.3935e-008,0.00027028,0.0017452,0.90218,0.018694,0.020072,0.026784,0.0069828,0.020429,0.0046633,3.408e-009,1.4312e-005,0.00017906
0.8573,0.040945,0.016912,0.047897,0.0088921,0.0041893,0.02237,0.00017013,0.00045273,0.0008687,0.87876,0.020397,0.025597,0.028138,0.0066981,0.031414,0.0089714,3.4266e-007,1.5584e-008,2.634e-005
0.87206,0.033166,0.010948,0.053086,0.0077374,0.0085338,0.012412,3.2172e-008,4.4356e-005,0.0020122,0.87591,0.017916,0.025566,0.025104,0.0054373,0.038775,0.01128,3.6883e-006,7.8747e-012,6.3121e-006
0.81606,0.035291,0.02331,0.075846,0.0052512,0.024437,0.0076936,0.0031232,5.9365e-006,0.0089847,0.87248,0.017581,0.035637,0.019993,0.0074499,0.034612,0.011231,0.00049309,2.9344e-005,0.00049388
0.8478,0.04734,0.021768,0.045914,0.0033229,0.016953,0.0096067,0.0045601,3.181e-006,0.0027311,0.88016,0.023835,0.026028,0.01052,0.011046,0.030443,0.017896,7.0297e-005,8.6483e-009,2.3964e-012
0.85433,0.023963,0.036629,0.038637,0.0053169,0.016506,0.01515,0.0056543,0.0013219,0.0024931,0.88862,0.020983,0.020761,0.015724,0.0089143,0.026169,0.018738,1.9661e-006,8.8271e-005,1.0036e-008
0.80035,0.023691,0.0717,0.039657,0.0027738,0.018028,0.031752,0.0081462,0.00082363,0.0030826,0.8969,0.024076,0.013458,0.013833,0.01161,0.019064,0.018848,8.1258e-006,2.1576e-008,0.0022004
0.81877,0.022943,0.05164,0.045277,0.0033562,0.019422,0.028136,0.0075277,9.5728e-005,0.0028366,0.90005,0.025595,0.016974,0.016442,0.0096376,0.015879,0.014237,0.00093869,4.6326e-007,0.00024161
0.81772,0.018957,0.059002,0.044164,0.00077397,0.013332,0.030671,0.012479,3.2042e-005,0.0028692,0.88274,0.034212,0.025302,0.013916,0.010597,0.021951,0.010665,0.00052152,9.5181e-005,3.9327e-008
0.80341,0.028909,0.052828,0.039746,0.0035909,0.022781,0.036336,0.0055236,0.00038956,0.0064845,0.88878,0.023652,0.029133,0.016537,0.010258,0.020777,0.0067854,0.0040692,1.2821e-005,4.3526e-009
0.83194,0.023872,0.045574,0.032944,0.0018207,0.013146,0.0266,0.0068873,0.0017379,0.015483,0.87812,0.026276,0.02329,0.02861,0.011475,0.02373,0.0082238,0.00024204,2.7357e-005,7.232e-006
0.84171,0.024472,0.041003,0.038878,0.0018552,0.024597,0.01573,0.0095126,0.0012608,0.00098197,0.87196,0.027204,0.02027,0.021732,0.023959,0.029748,0.0049327,0.00019792,5.4432e-009,5.3602e-008
0.86554,0.029326,0.022843,0.036069,5.6249e-008,0.020184,0.014774,0.0097912,0.001354,0.00012115,0.86202,0.021418,0.013295,0.031039,0.027102,0.038822,0.0062098,4.51e-006,1.1274e-008,9.3959e-005
0.82809,0.039202,0.033068,0.053681,0.001058,0.021652,0.01204,0.0083162,0.0026395,0.00025561,0.85005,0.024378,0.0247,0.028799,0.0224,0.037342,0.012239,4.7651e-007,8.3314e-008,8.9915e-005
0.82177,0.057521,0.021442,0.040732,0.00071342,0.018453,0.021294,0.010518,0.007544,9.336e-006,0.83953,0.027814,0.023396,0.028877,0.028842,0.040378,0.0096679,5.1944e-009,0.0014774,1.3547e-005
0.84603,0.031011,0.031243,0.0401,0.0045383,0.015107,0.01763,0.008808,0.0054744,6.1087e-005,0.85349,0.020614,0.026151,0.028178,0.033002,0.028044,0.0064947,2.0821e-006,0.0040168,5.4237e-006
0.80951,0.039587,0.030369,0.052016,0.0059487,0.015375,0.029599,0.012773,0.004505,0.00031759,0.87327,0.014217,0.018979,0.032709,0.031462,0.024702,0.0034995,6.7635e-008,0.0011166,4.1679e-005
0.82714,0.031702,0.03441,0.045821,0.0091327,0.0061918,0.029355,0.011325,0.0026247,0.0022984,0.8588,0.0073765,0.017954,0.033466,0.032257,0.046669,0.0015161,0.00015996,0.0014882,0.00031048
0.82465,0.045905,0.034863,0.031257,0.006169,0.0059516,0.03822,0.0071676,0.0050489,0.00076892,0.86699,0.010295,0.030589,0.021574,0.027207,0.037957,0.0010179,0.00035552,0.0020567,0.0019563
0.82952,0.018522,0.046401,0.023896,0.0097426,0.0013688,0.058911,0.0061285,0.0050681,0.00044046,0.87421,0.008918,0.020541,0.018779,0.035507,0.035803,0.00019624,0.0040345,3.9632e-005,0.0019713
0.83761,0.022709,0.045755,0.020065,0.012582,0.00022124,0.046212,0.0053963,0.0085414,0.00090932,0.87807,0.017703,0.031424,0.019951,0.025403,0.021231,3.7067e-005,0.0031921,8.3672e-006,0.0029758
0.84028,0.014704,0.03035,0.019081,0.0081006,1.1594e-005,0.06468,0.0042558,0.017913,0.00062267,0.88333,0.021389,0.030334,0.020102,0.024289,0.016855,0.0007889,0.0020748,6.8964e-007,0.00084141
0.83271,0.030036,0.035263,0.010945,0.023348,0.00037234,0.054991,0.0085789,0.0036017,0.00015152,0.90357,0.019018,0.027335,0.014687,0.016072,0.01355,0.0027056,0.0011805,5.1417e-005,0.0018322
0.8562,0.019278,0.04154,0.0068618,0.031785,8.7887e-010,0.03821,0.0055761,0.00035284,0.00019219,0.90113,0.024246,0.027833,0.012143,0.016073,0.012845,0.0022858,0.0015619,1.5466e-005,0.0018627
0.8248,0.033545,0.03796,0.015452,0.03406,0.00036664,0.041079,0.010914,5.8903e-009,0.0018288,0.8953,0.020504,0.033455,0.013694,0.015616,0.0075976,0.0011645,0.0048298,2.9504e-006,0.0078337
0.84005,0.034862,0.034075,0.01685,0.034499,0.0010628,0.030478,0.0074631,0.00016301,0.00050063,0.89922,0.025452,0.024679,0.01032,0.018314,0.0069889,0.0021844,0.0042365,1.0688e-005,0.0085914
0.84835,0.022045,0.046779,0.013858,0.032595,8.8668e-006,0.035495,0.00016662,0.00030999,0.00038899,0.8938,0.020322,0.032738,0.010089,0.023219,0.014813,0.00058872,0.0026371,0.00065161,0.0011444
0.8604,0.023044,0.042939,0.0063316,0.02831,2.7632e-005,0.033762,1.9217e-005,0.0051619,1.9535e-007,0.88943,0.015443,0.036681,0.014267,0.025319,0.012753,0.00066741,0.0028439,0.00093252,0.0016661
0.83864,0.027265,0.054642,0.0087479,0.035068,4.9551e-006,0.028014,1.4751e-006,0.0073773,0.00023575,0.91188,0.014087,0.032435,0.0071191,0.019929,0.008377,0.0038914,0.002234,2.7809e-005,1.8761e-005
0.87187,0.018477,0.03668,0.0097772,0.039739,4.0823e-005,0.022066,3.1185e-010,0.0013532,6.7944e-016,0.91366,0.017745,0.023086,0.0039007,0.026316,0.01143,0.0010591,0.0019457,0.00067932,0.00017795
0.83174,0.030896,0.029161,0.011803,0.057862,0.00092105,0.029162,5.6508e-006,0.0084472,3.1787e-018,0.88871,0.020008,0.029697,0.0070635,0.041173,0.012101,0.00036511,5.9694e-005,0.00082119,4.7638e-007
0.84126,0.030771,0.032433,0.0048481,0.062705,7.8419e-005,0.023864,6.2075e-005,0.0039777,3.7282e-006,0.87753,0.018621,0.032521,0.0026365,0.05134,0.014285,0.0021101,0.00016917,0.00078611,5.5824e-007
0.85053,0.018626,0.036284,0.0087545,0.05705,1.5072e-017,0.02739,3.863e-006,0.0013579,4.5436e-023,0.87668,0.017095,0.0393,0.0043344,0.04888,0.01256,0.00072991,6.4176e-005,0.00035387,1.7716e-007
0.85949,0.027047,0.032666,0.003278,0.055517,9.1855e-034,0.017454,2.2209e-031,0.004546,6.035e-010,0.91776,0.011116,0.031835,0.0018669,0.023172,0.011773,0.0018021,3.6052e-006,0.00050026,0.00017268
0.8558,0.033566,0.036162,0.0018574,0.056286,1.0107e-010,0.013039,9.4569e-017,0.0032805,4.5187e-006,0.92692,0.013909,0.023728,0.0048611,0.018962,0.0083263,0.0012884,0.00010593,0.00023296,0.0016648
0.86607,0.019535,0.036943,6.2667e-007,0.053731,2.3313e-010,0.017933,3.7905e-006,0.0057881,7.2729e-010,0.91294,0.011423,0.028877,0.0055266,0.020164,0.013078,0.005031,0.00027779,0.0020405,0.00064387
0.85332,0.027155,0.03798,6.8688e-015,0.05376,0.00032175,0.023631,0.00015973,0.0036687,4.9252e-007,0.89604,0.013691,0.033966,0.0076371,0.027882,0.014677,0.0032793,1.99e-006,0.0028182,6.0828e-006
0.87645,0.022915,0.032936,2.2517e-016,0.047306,1.8296e-007,0.017343,1.7604e-005,0.0030295,2.3144e-009,0.8666,0.021213,0.03369,0.0070685,0.042117,0.016437,0.01001,5.0075e-006,0.0028552,1.4426e-007
0.88507,0.019699,0.031389,1.8567e-008,0.040103,4.6075e-008,0.023559,1.2867e-005,0.00016035,2.2052e-006,0.88084,0.015032,0.033037,0.017944,0.027222,0.017776,0.0058358,2.1219e-007,0.0023134,4.0289e-006
0.8949,0.021266,0.029319,0.0058119,0.027959,7.0655e-006,0.019469,7.9709e-013,0.0012629,2.044e-008,0.90034,0.019375,0.026688,0.014777,0.010399,0.020761,0.0051254,0.00042343,0.0021045,4.8663e-006
0.88799,0.018177,0.04257,0.0024735,0.026245,4.8594e-005,0.019296,3.5862e-007,0.0015836,0.00162,0.89209,0.023848,0.02916,0.013796,0.010436,0.020785,0.0076532,2.7438e-012,0.0021855,4.529e-005
0.88666,0.024652,0.043071,0.0040743,0.021297,1.1705e-009,0.01968,8.6063e-006,0.00052953,3.2588e-005,0.88557,0.020376,0.024752,0.027271,0.011425,0.021056,0.0054793,1.5999e-005,0.0040559,3.5503e-006
0.90456,0.02538,0.035191,0.0019588,0.015031,5.577e-031,0.01764,1.4664e-011,1.468e-007,0.00024291,0.87833,0.015998,0.0223,0.034611,0.01654,0.022277,0.0051081,0.00074119,0.0040952,3.4006e-014
0.89854,0.019019,0.034723,0.0045909,0.018507,7.252e-005,0.023511,3.446e-005,1.8169e-010,0.0010066,0.89378,0.0086178,0.018767,0.027392,0.020531,0.02117,0.0042232,0.0031412,0.0023778,6.8154e-011
0.88938,0.01797,0.03709,0.0073903,0.023777,4.0703e-005,0.022386,2.8668e-019,1.8881e-008,0.0019626,0.88241,0.011018,0.022383,0.030351,0.014333,0.032673,0.0045661,0.0014954,1.4952e-005,0.00075893
0.90102,0.030154,0.031107,0.0014085,0.016499,1.9604e-007,0.016035,0.002844,9.3187e-011,0.0009333,0.89573,0.010854,0.029184,0.019519,0.009247,0.02546,0.0083267,0.0016695,4.5638e-006,2.5876e-006
0.89678,0.043282,0.027723,0.0009945,0.0048464,0.00052969,0.023559,0.0013195,2.7022e-017,0.00096317,0.88411,0.016214,0.033861,0.014877,0.011298,0.02519,0.012291,0.0012221,5.385e-005,0.00087694
0.88921,0.03211,0.032375,0.0022847,0.0046983,1.6545e-019,0.037889,0.00031689,1.9541e-006,0.0011148,0.87876,0.018483,0.035641,0.018031,0.010721,0.026496,0.010127,0.0013641,0.00028932,8.8639e-005
0.87571,0.043825,0.022499,7.1711e-005,0.0079971,7.5915e-005,0.044349,7.8354e-012,1.2027e-008,0.0054728,0.87835,0.020043,0.030693,0.019046,0.0071008,0.031421,0.0099243,0.0033778,4.7754e-005,9.047e-010
0.87862,0.037458,0.036338,9.1888e-006,0.011399,0.0045333,0.027795,7.7316e-009,8.8621e-007,0.0038472,0.86921,0.022118,0.03009,0.029438,0.01096,0.026671,0.010105,0.0013846,2.0113e-005,4.4295e-009
0.86092,0.051901,0.043393,3.1707e-009,0.015712,2.7859e-006,0.026428,7.9668e-005,1.0026e-005,0.0015525,0.87575,0.020015,0.023525,0.018171,0.012485,0.038948,0.010512,0.00057993,9.9361e-006,2.3579e-006
0.85073,0.043673,0.045765,0.0054148,0.010214,0.0011147,0.041603,7.8778e-005,3.9683e-008,0.001411,0.86494,0.023503,0.025387,0.028707,0.0087075,0.033419,0.014342,0.00037943,0.00027573,0.00034332
0.86763,0.041311,0.037018,0.0064917,0.0044108,4.9829e-005,0.042238,1.3756e-008,0.00020972,0.00063832,0.88243,0.014359,0.022827,0.026844,0.0053746,0.028347,0.019396,3.3463e-005,1.0964e-005,0.00037766
0.88524,0.055126,0.030154,0.006075,1.056e-005,9.8176e-006,0.022295,0.00044589,1.3468e-007,0.00064214,0.86667,0.015191,0.02561,0.028603,0.009635,0.035244,0.01867,0.00012987,0.00024807,3.2517e-006
0.87984,0.040959,0.025668,0.02054,5.3328e-006,0.0011131,0.028947,1.9121e-012,9.8656e-005,0.0028262,0.8574,0.018317,0.020803,0.035742,0.015981,0.030888,0.020477,0.00034221,1.7536e-005,3.0555e-005
0.88659,0.033603,0.029201,0.022079,0.00066553,0.0013529,0.025412,7.2997e-012,0.00063621,0.00046441,0.85913,0.0092056,0.026101,0.037912,0.025988,0.022264,0.017658,0.0014115,1.3253e-005,0.00032102
0.85179,0.0609,0.033047,0.035355,1.4218e-007,0.00096172,0.016736,5.7535e-006,0.0011575,4.814e-005,0.85771,0.012109,0.018958,0.026261,0.031942,0.029695,0.0215,0.0013693,0.00010733,0.00035016
0.85257,0.046261,0.0165,0.060085,1.2386e-006,0.0010196,0.018232,0.0004231,0.0031336,0.0017729,0.86161,0.0197,0.031695,0.024122,0.019206,0.023772,0.019566,0.00022958,8.8644e-005,1.645e-005
0.85603,0.048181,0.013758,0.046751,3.3574e-005,0.0014698,0.02501,8.2304e-006,0.0035701,0.005188,0.87972,0.017411,0.033034,0.01928,0.017915,0.017909,0.014674,3.703e-005,4.5615e-007,1.9206e-005
0.83017,0.056646,0.01468,0.050909,0.00084004,0.0098565,0.028827,0.0033171,0.0042591,0.00049779,0.86329,0.024841,0.032949,0.02032,0.023337,0.024474,0.0096219,0.00019889,0.00067235,0.00029553
0.83948,0.052737,0.023572,0.035525,0.0001732,0.006779,0.032862,2.7221e-006,0.0075698,0.0013021,0.88006,0.022759,0.03247,0.017347,0.015425,0.021016,0.0090872,0.00010075,0.0011085,0.00062634
0.85066,0.036919,0.039167,0.053006,6.9994e-005,3.6097e-005,0.01762,2.4077e-005,0.0024941,1.0445e-010,0.86872,0.035721,0.028171,0.022418,0.020294,0.017997,0.0049718,0.0012262,1.2026e-006,0.00048104
0.86773,0.030312,0.026155,0.040077,0.00020568,0.00039846,0.024882,0.00010682,0.0088994,0.0012356,0.8675,0.032973,0.035645,0.017427,0.024083,0.017727,0.0012696,0.0018393,0.00013619,0.0014016
0.83655,0.046281,0.025184,0.041633,2.2201e-010,0.0034649,0.03406,1.5746e-006,0.012074,0.00075419,0.86926,0.024896,0.022979,0.025663,0.028801,0.022253,0.0026529,0.0030992,0.00014399,0.00025177
