16,9,0,53,41,4,8,11,1,93,53,7
11,8,0,54,44,7,13,15,1,94,51,13
14,7,0,49,34,0,12,17,0,114,57,15
14,11,0,44,34,4,18,15,0,90,33,6
6,12,0,42,35,7,17,10,1,87,44,4
17,8,0,44,36,2,9,12,2,77,43,8
18,11,0,39,37,2,20,10,2,77,43,4
22,11,0,50,42,1,14,13,0,106,49,5
15,11,0,50,36,2,13,14,1,75,66,2
13,11,1,43,42,6,14,8,0,101,41,9
18,9,1,44,28,7,10,10,3,79,41,7
14,13,0,39,32,7,13,10,0,74,47,11
14,10,1,50,28,6,14,10,0,79,37,9
17,15,0,42,28,7,15,8,2,87,47,15
14,9,0,39,30,6,14,12,3,93,39,9
14,12,0,52,42,6,15,8,1,87,38,7
11,5,0,48,36,4,20,17,3,97,59,8
17,5,0,50,36,1,13,9,0,85,48,7
16,5,2,45,36,4,16,18,0,86,64,5
15,13,0,38,40,5,14,16,1,81,44,3
16,8,0,44,46,1,18,21,0,96,70,7
17,6,0,46,44,4,15,12,0,87,57,14
12,4,0,38,34,2,13,12,1,71,62,9
17,3,1,48,43,4,15,14,4,85,58,5
10,5,0,46,35,6,12,10,0,71,57,12
21,12,0,41,45,4,11,16,1,76,62,7
14,5,0,51,47,5,11,13,0,91,45,9
18,8,1,42,44,2,9,18,1,72,53,8
15,8,2,36,29,2,7,17,2,72,49,5
15,10,1,49,41,6,8,13,2,66,46,3
17,10,1,40,35,1,12,7,4,78,37,8
18,9,1,55,36,4,11,11,3,89,52,2
16,10,0,50,24,3,16,5,0,86,37,8
22,8,1,45,30,6,10,16,2,88,45,11
13,8,0,36,29,2,8,8,2,78,42,6
23,7,0,44,35,2,12,11,1,91,54,4
21,13,2,37,31,5,9,4,0,74,42,9
13,10,4,39,36,6,13,7,3,71,45,3
21,7,0,41,34,5,6,8,0,74,42,8
14,11,0,54,22,5,10,9,0,92,34,11
20,10,1,41,30,7,16,12,0,76,30,10
16,9,0,59,28,2,9,11,4,96,30,3
18,5,0,48,33,4,9,9,1,92,43,14
16,10,2,49,33,10,9,11,0,82,46,17
16,15,1,51,50,10,19,9,1,78,50,8
19,7,0,56,24,9,8,12,1,79,49,10
15,13,0,56,38,8,5,11,2,83,48,11
16,5,1,37,33,4,12,13,1,77,46,6
21,5,5,41,43,2,12,15,0,69,58,7
9,13,1,41,32,5,8,16,1,84,56,3
16,7,0,42,41,3,11,12,0,78,54,2
22,3,0,47,37,3,14,16,2,81,72,8
16,6,1,39,35,2,17,7,1,72,48,1
13,12,1,47,41,2,8,10,0,98,57,9
15,4,2,46,40,4,15,10,1,72,31,5
18,6,1,47,26,5,14,14,1,94,39,3
10,8,1,65,31,6,10,19,2,109,53,6
15,11,1,57,39,5,17,19,0,86,50,8
18,13,0,44,36,0,13,9,1,91,57,6
17,10,0,51,30,3,14,14,1,97,54,8
11,9,0,54,37,1,14,13,2,87,51,4
8,12,1,40,33,1,13,13,2,90,46,7
14,7,2,41,47,3,13,13,4,77,48,11
17,7,1,46,54,3,13,8,1,88,45,7
19,10,0,48,34,7,10,22,3,77,57,12
20,7,0,42,39,5,15,13,2,65,46,9
19,8,1,34,27,3,13,11,1,92,43,7
22,8,0,37,32,0,7,10,1,89,46,7
17,5,0,42,42,5,8,9,2,78,58,5
15,4,0,43,34,4,13,19,0,71,49,2
17,7,0,50,34,1,10,9,0,98,61,4
16,9,0,52,32,0,13,10,0,88,37,8
18,6,0,54,23,3,6,8,2,72,44,10
16,3,0,49,39,3,13,16,1,79,47,10
16,1,0,54,37,3,9,17,3,84,56,6
12,9,0,46,32,7,10,14,1,87,55,10
16,9,0,47,37,3,16,11,2,101,41,4
14,6,0,41,27,3,13,7,1,81,47,7
20,8,1,39,43,3,12,12,1,85,50,9
16,10,0,51,38,5,12,11,0,77,43,10
15,9,0,43,25,11,11,15,2,81,40,10
11,6,0,44,40,4,8,16,0,83,48,9
18,6,0,47,35,4,18,10,0,96,45,9
15,4,0,38,35,6,14,12,1,89,45,8
8,7,0,42,43,4,17,16,0,89,47,12
16,12,0,41,39,6,14,8,2,92,44,9
12,13,0,51,30,8,16,12,0,99,71,9
15,11,0,44,38,5,9,12,1,92,47,14
11,9,1,56,29,5,13,16,2,95,62,9
16,8,0,35,36,6,9,14,2,78,46,8
16,6,1,54,26,3,10,10,1,81,49,9
15,11,1,51,34,10,12,15,0,89,47,13
14,9,0,47,33,3,11,10,1,72,41,11
13,7,1,46,42,4,13,13,2,60,51,5
17,8,1,44,27,3,7,11,2,63,42,9
22,12,0,37,34,2,9,10,0,79,40,9
18,11,2,31,35,3,7,8,0,87,46,3
20,7,0,42,43,0,17,12,2,89,49,5
19,9,0,31,43,3,13,8,1,78,58,9
13,12,1,38,32,3,11,13,4,79,53,11
18,10,0,37,31,2,19,13,1,91,54,5
19,12,0,57,33,2,17,12,1,95,46,2
12,6,1,59,29,1,16,10,2,84,49,1
15,12,0,43,29,1,18,16,2,87,48,14
17,7,1,48,53,3,14,17,1,77,55,8
12,11,0,44,33,2,11,15,2,89,40,9
17,12,0,38,32,4,11,15,4,88,49,7
14,12,0,39,41,8,11,13,1,87,55,5
18,9,0,49,37,2,9,13,1,81,39,2
11,10,0,43,30,6,22,16,3,97,46,15
8,7,1,52,49,4,14,20,2,83,60,4
10,6,1,52,41,0,20,8,0,79,55,4
13,8,0,40,37,2,16,9,1,85,54,3
19,9,1,43,38,5,13,13,0,71,38,6
11,6,0,38,31,1,13,9,1,80,44,6
11,7,0,45,33,4,9,5,2,78,44,3
16,15,1,38,38,2,12,12,0,67,39,5
14,9,0,47,41,4,17,5,1,98,54,9
10,10,0,42,26,1,7,9,1,92,34,4
10,8,1,39,31,4,10,9,1,67,50,6
15,14,2,50,31,2,16,11,1,68,39,2
14,8,1,40,43,3,11,14,1,73,47,5
11,6,1,42,39,6,10,12,0,77,62,5
16,3,3,46,38,4,7,9,4,77,42,6
7,12,2,47,32,3,9,8,0,91,40,7
13,8,0,31,48,2,8,13,4,71,48,8
14,7,1,39,31,2,11,9,3,89,52,8
15,6,2,48,32,7,12,7,2,76,44,15
17,10,0,45,30,6,12,13,2,76,50,12
12,11,1,41,35,10,13,11,2,73,39,11
18,6,0,43,31,9,13,7,1,75,34,14
16,5,1,38,36,8,14,11,1,64,46,11
23,16,1,47,31,4,20,8,2,110,34,11
10,8,0,60,31,7,12,7,6,95,54,16
15,10,0,46,34,7,8,13,9,87,52,9
16,12,1,41,41,8,13,14,3,84,51,5
11,9,0,46,47,9,22,10,0,93,63,5
22,13,2,32,41,4,13,12,2,58,50,4
10,13,1,45,51,6,9,9,3,91,54,9
10,7,0,40,43,2,13,20,1,96,59,7
21,11,0,46,29,4,10,8,0,93,40,4
19,11,0,51,36,6,7,12,3,88,35,7
12,7,1,46,27,2,15,12,1,83,40,4
12,7,1,46,55,5,14,11,4,83,58,10
14,12,1,45,50,2,15,7,2,111,51,7
18,11,3,50,35,5,11,9,2,68,49,11
17,11,0,42,33,4,18,9,1,93,53,8
24,9,1,41,27,2,15,14,0,75,49,8
17,11,1,44,42,4,12,11,3,90,49,5
18,13,0,39,38,4,15,12,2,81,46,10
18,10,1,35,36,3,12,7,1,79,43,2
15,14,1,53,34,3,10,17,1,80,50,4
12,12,1,45,41,3,10,10,1,100,47,3
17,10,0,44,40,8,17,13,2,88,53,6
13,14,1,41,37,5,21,11,2,100,56,6
15,12,1,44,40,2,16,14,0,85,44,4
20,11,1,48,46,3,14,10,2,98,48,2
19,11,3,44,41,1,21,15,1,81,76,1
16,9,0,45,40,5,11,20,0,86,61,8
17,11,0,49,43,6,12,16,1,70,73,10
12,9,0,36,41,7,9,11,2,73,50,6
12,8,0,51,44,3,19,7,1,80,40,5
12,9,1,48,37,4,13,13,1,74,48,9
19,9,0,40,29,3,10,9,1,76,40,14
11,11,1,61,39,2,14,15,2,90,39,15
21,6,1,49,27,6,12,11,3,88,41,13
17,15,2,54,31,6,16,17,0,93,41,8
16,8,1,39,41,3,12,5,0,72,42,6
14,10,0,51,31,3,9,9,3,71,37,10
17,7,0,38,39,7,15,6,3,66,52,6
15,8,2,47,42,4,13,10,3,79,50,10
20,16,2,39,40,3,8,17,2,74,49,8
19,12,0,43,44,3,16,13,0,62,48,7
14,9,0,39,31,1,15,16,0,76,45,6
16,10,0,40,35,2,17,20,4,84,57,6
14,9,1,37,28,3,8,19,1,57,51,5
15,5,1,56,37,0,14,9,1,95,54,4
15,4,2,64,41,0,18,10,2,92,54,7
18,16,2,47,52,5,20,9,3,107,63,10
17,10,1,56,37,7,18,8,3,108,40,10
20,5,1,58,40,4,14,11,2,90,47,8
17,11,2,49,37,4,9,12,2,90,56,5
18,7,0,54,31,2,15,11,1,76,49,7
15,7,0,53,42,1,16,10,1,78,62,6
16,9,1,57,41,4,14,14,1,88,65,5
12,8,0,49,35,2,16,7,0,109,40,5
10,6,1,51,24,3,11,11,2,89,46,6
23,5,0,39,35,4,13,17,2,77,41,8
10,7,2,52,34,5,9,8,2,62,53,5
13,8,1,53,25,0,10,7,0,96,50,8
15,5,2,39,43,4,8,10,4,83,37,8
20,2,1,40,34,5,16,9,0,70,43,4
13,4,1,38,30,2,17,13,1,71,35,5
17,6,2,42,37,5,14,12,3,68,53,6
12,12,0,32,29,4,10,8,1,80,53,13
16,6,0,34,34,5,9,13,3,79,48,9
18,6,0,37,31,1,15,19,0,59,39,5
15,6,2,37,29,4,13,10,3,77,43,14
23,13,1,45,35,6,10,12,1,87,44,9
13,11,1,57,34,7,10,15,4,92,51,10
18,23,1,46,34,4,22,11,2,91,47,7
21,8,2,44,28,5,17,14,1,84,56,7
11,15,1,44,35,0,20,17,1,92,44,4
14,10,0,44,44,7,11,15,0,70,35,6
1,18,1,39,34,2,13,10,1,88,57,6
13,13,2,48,37,2,14,14,0,98,57,3
17,9,0,49,36,1,11,12,0,86,42,6
16,7,1,53,43,4,16,14,2,103,55,11
10,17,0,47,36,4,14,13,0,102,49,4
19,17,0,39,37,3,14,20,1,102,42,10
11,13,0,63,31,8,17,8,2,107,36,2
14,12,1,48,26,7,14,11,6,96,47,16
16,13,1,48,33,5,17,11,1,88,42,8
12,12,1,48,29,7,20,11,3,87,43,14
15,11,2,51,31,6,13,8,3,90,40,8
13,11,2,58,35,4,6,17,3,93,43,14
18,9,3,52,28,3,16,10,3,77,47,12
20,7,3,47,28,6,11,7,1,91,42,11
17,11,1,44,35,3,14,12,1,84,39,6
10,13,0,47,41,3,12,17,1,68,57,10
13,15,1,51,41,4,12,11,1,82,66,12
17,8,3,49,30,7,8,11,5,75,40,15
15,18,0,54,33,1,15,17,1,90,45,8
7,14,1,60,39,4,13,11,2,105,41,4
12,11,0,61,30,2,12,12,0,95,45,11
16,12,0,38,33,3,14,10,1,106,51,4
16,11,0,49,32,1,12,7,2,85,48,12
11,9,1,59,29,4,18,12,1,73,55,8
19,7,0,54,27,5,18,10,2,92,68,7
13,15,1,42,31,5,20,10,2,66,47,7
18,11,1,35,38,3,13,6,1,88,48,9
13,17,0,40,39,6,12,7,4,91,39,8
18,11,2,44,40,3,12,10,0,82,37,4
10,7,1,52,38,5,16,15,1,97,54,6
15,13,0,47,41,5,14,15,0,104,56,11
12,8,1,47,30,8,19,13,2,83,54,9
9,15,0,44,28,2,13,12,2,95,49,12
18,7,3,40,45,3,15,15,2,81,54,8
16,14,1,41,41,3,9,7,1,55,52,7
16,11,3,37,45,3,10,14,3,68,36,10
14,8,1,35,28,9,9,11,2,83,53,11
20,18,2,43,33,4,4,8,3,84,33,6
21,14,3,42,38,3,6,12,4,64,38,3
21,20,3,33,32,3,12,8,1,68,45,4
19,12,0,49,34,3,15,14,3,67,43,8
19,12,0,40,41,6,10,12,1,71,42,4
17,9,4,39,41,5,3,10,2,56,42,9
17,10,0,34,28,3,9,9,0,46,47,7
16,12,1,43,31,4,11,15,2,45,43,13
19,13,1,36,35,5,16,9,1,56,38,11
15,13,2,42,39,3,10,6,1,70,36,4
15,12,2,35,33,2,13,11,2,70,45,9
21,10,0,39,30,4,9,12,2,85,39,10
14,13,1,43,36,3,18,14,0,72,47,8
19,8,1,42,33,3,14,18,0,89,41,11
15,17,1,45,51,4,15,8,1,89,54,5
14,9,1,39,31,9,11,15,3,88,45,12
20,11,0,37,29,4,17,15,3,92,44,8
18,13,0,42,33,5,9,10,4,74,44,7
16,14,0,45,46,3,17,17,3,103,51,8
15,9,0,42,37,4,12,15,4,77,53,4
12,9,1,37,33,3,17,7,1,73,41,10
11,15,0,42,27,2,16,11,2,90,39,6
9,10,1,50,32,1,17,3,2,84,34,8
14,11,0,47,40,6,12,12,6,76,29,8
11,11,0,37,32,0,13,8,1,82,33,8
9,13,0,52,34,6,10,9,1,83,35,3
17,5,0,43,22,5,9,9,0,81,37,9
11,12,0,46,34,7,8,10,2,82,44,6
11,16,0,33,42,2,12,9,1,79,37,7
9,13,1,36,29,6,22,13,0,100,35,7
15,8,0,36,36,4,14,8,1,84,51,10
15,12,0,41,33,6,16,14,2,74,45,13
16,14,0,53,28,4,17,10,0,102,40,8
17,18,1,58,39,4,15,10,1,103,54,12
19,7,0,40,32,4,16,11,3,99,41,14
12,14,0,52,38,8,19,13,2,85,35,14
15,11,0,39,36,5,14,14,3,88,50,8
7,11,0,43,39,9,17,8,2,75,45,11
12,10,1,36,36,3,11,10,4,80,47,10
19,10,0,43,32,5,13,15,1,89,48,11
16,4,0,32,46,1,22,9,3,86,51,12
9,5,0,48,44,7,14,7,2,84,41,9
16,13,1,40,40,7,15,15,4,65,51,9
14,8,0,44,35,1,14,12,2,76,51,11
21,11,0,37,32,2,16,11,1,79,39,16
14,8,1,48,34,4,15,9,2,98,53,10
13,5,0,43,37,5,8,12,1,84,52,10
15,11,0,51,38,6,16,16,2,95,54,12
19,8,1,53,41,3,8,16,4,93,43,7
12,8,1,42,41,4,15,18,3,85,41,10
20,7,0,48,38,6,9,8,3,72,42,3
20,13,0,58,30,3,10,19,2,84,46,5
11,5,1,48,52,1,18,9,0,88,58,3
12,5,0,49,37,2,13,20,3,93,54,3
9,9,0,40,42,2,16,14,3,82,56,5
14,10,1,46,45,6,16,8,3,89,60,8
15,9,0,44,29,4,20,11,3,93,45,4
18,8,1,47,27,4,8,10,0,84,43,9
15,12,0,43,30,1,13,8,0,83,40,7
23,16,1,43,37,3,15,8,1,89,54,12
19,15,0,45,38,4,9,16,1,79,57,4
16,8,0,45,37,3,19,7,2,99,39,8
11,6,1,39,41,3,13,14,2,83,40,4
8,10,3,46,36,6,25,6,0,70,49,7
12,9,1,65,23,4,11,15,0,96,37,11
14,7,1,39,36,4,16,11,1,95,55,9
13,11,3,54,30,4,14,9,0,85,55,8
18,11,1,47,41,5,10,8,3,80,61,7
7,11,1,56,49,3,17,10,1,84,52,3
12,13,1,47,23,1,19,11,0,83,46,5
9,9,1,39,35,4,13,10,2,83,47,8
16,11,2,48,37,3,13,11,5,73,48,9
13,10,0,38,33,3,11,12,2,89,36,10
15,10,0,47,20,5,9,8,1,97,39,13
16,11,0,50,36,3,15,14,1,84,36,9
19,8,0,44,44,3,5,2,1,97,40,9
12,7,0,47,38,3,10,15,2,92,54,11
13,11,0,39,35,5,18,15,0,79,51,8
15,10,0,43,30,4,12,16,2,85,50,10
10,7,0,45,31,2,13,10,1,100,49,6
15,5,0,46,38,7,14,10,0,74,39,5
13,5,2,51,31,4,14,14,1,79,50,7
15,6,2,40,35,4,23,7,0,82,33,12
18,9,3,41,31,2,16,8,2,82,50,6
13,15,0,50,34,4,11,9,0,90,54,6
14,12,2,40,35,2,14,15,0,89,53,2
10,13,2,55,44,0,12,10,2,78,49,9
7,10,2,46,31,4,9,11,2,86,47,2
15,13,1,45,37,11,12,13,2,89,41,4
17,9,3,41,34,5,16,8,0,80,50,8
18,12,0,41,36,8,10,6,0,86,52,3
18,10,0,38,35,6,15,14,2,74,47,6
13,9,2,34,55,2,12,12,3,74,45,8
17,11,0,37,30,0,17,9,0,86,47,3
19,9,2,43,39,4,9,14,1,68,59,8
15,3,2,46,33,5,11,5,1,93,49,6
17,8,1,37,32,0,7,9,1,77,39,1
13,6,0,59,38,2,18,9,3,96,53,9
14,11,1,40,25,4,14,10,1,83,42,4
22,11,1,37,40,7,15,12,0,84,41,7
12,12,0,40,38,2,8,12,0,78,42,7
18,5,1,42,36,1,11,14,1,71,43,8
18,8,0,37,31,0,12,5,4,76,43,6
11,10,0,42,28,4,13,15,2,93,39,8
17,16,1,49,28,0,9,8,5,75,38,7
16,9,1,47,40,4,10,10,2,94,50,4
13,9,1,43,39,3,6,9,0,77,44,11
16,10,0,37,27,2,10,8,0,85,34,11
19,8,1,35,31,3,15,3,0,96,33,11
9,6,1,46,50,2,11,12,2,72,45,8
15,16,0,52,39,9,11,11,4,81,48,8
7,13,0,46,33,1,13,12,1,101,49,10
17,9,0,48,32,4,17,13,1,94,54,5
16,10,1,48,35,3,12,15,3,89,42,10
18,2,0,45,37,1,8,15,2,76,51,12
16,9,2,41,32,6,7,8,2,77,35,14
12,7,1,45,33,2,20,8,1,77,42,11
15,7,0,41,47,3,18,16,0,103,52,8
13,9,1,43,49,3,13,8,5,77,49,5
11,9,1,40,36,2,11,10,0,73,46,8
14,9,2,56,43,3,12,15,4,94,52,7
14,15,1,48,38,2,8,12,0,80,53,7
16,11,0,43,22,1,9,10,2,80,47,4
17,17,0,46,32,6,13,15,0,91,50,6
12,15,1,37,35,1,12,14,2,72,46,8
16,11,0,50,38,3,8,11,1,105,52,5
16,11,0,52,43,1,13,24,3,105,56,13
17,14,2,55,52,3,17,12,1,79,51,2
15,15,1,55,27,3,17,7,1,89,47,7
12,10,0,44,43,4,14,13,1,87,55,4
13,17,0,53,37,6,10,16,2,100,50,6
12,12,1,46,30,5,11,16,1,90,43,7
15,13,0,56,33,5,15,15,3,104,43,12
12,15,0,42,25,9,15,10,1,79,59,10
15,9,0,47,38,5,16,13,0,84,47,13
11,7,1,46,36,5,16,20,1,82,60,8
11,8,0,58,33,1,11,8,0,95,39,8
11,6,0,46,45,3,14,9,0,92,50,7
14,8,0,50,36,4,10,12,1,81,54,5
14,6,2,34,39,4,7,11,2,89,38,7
14,9,1,41,24,1,14,9,1,82,42,4
8,12,1,50,31,2,15,8,1,81,34,6
18,11,0,48,36,0,7,11,2,90,50,7
14,10,1,51,35,4,13,21,4,69,53,4
18,8,1,55,39,8,8,11,3,90,52,6
13,13,0,53,42,4,8,14,1,90,53,10
14,11,1,45,27,6,14,9,3,97,46,9
13,12,0,50,50,5,13,12,4,80,48,7
19,12,1,35,42,5,21,9,0,93,35,5
10,10,2,50,32,1,13,14,1,92,45,2
14,14,0,43,24,2,8,16,1,86,44,4
19,12,1,49,38,1,12,5,1,73,45,5
15,8,2,36,34,2,9,7,1,69,43,9
12,10,2,48,36,4,17,12,2,76,41,5
19,12,2,34,45,3,17,14,0,89,45,4
12,14,2,45,48,2,13,12,1,84,44,2
17,9,3,45,35,1,9,17,0,67,54,8
15,15,2,34,40,4,7,16,2,76,44,4
13,7,3,45,41,0,8,11,1,91,45,3
11,9,4,54,55,2,7,7,1,92,51,6
18,15,1,44,43,2,7,9,0,86,42,6
18,9,1,39,42,1,14,10,1,79,40,5
17,15,3,43,35,1,8,9,2,88,53,6
14,14,1,45,39,4,5,13,1,91,49,5
21,10,3,42,39,4,16,14,0,88,58,8
20,14,1,53,38,2,7,11,0,82,51,5
12,12,0,48,40,6,11,13,1,74,44,5
17,9,0,33,40,4,16,7,3,81,62,11
12,16,1,42,27,8,11,14,1,78,43,12
14,21,0,44,34,8,22,9,2,78,49,13
21,13,0,36,34,7,17,9,4,78,42,16
12,14,1,44,37,9,10,16,1,83,54,10
12,15,1,48,39,2,21,22,1,78,55,14
17,11,2,47,36,5,13,10,0,92,46,10
19,13,1,56,28,6,14,8,2,96,31,5
11,13,0,43,25,0,10,11,2,98,33,5
16,11,1,47,32,6,6,9,0,74,48,3
16,12,2,51,32,3,10,13,0,89,51,6
13,7,1,38,41,1,18,9,1,84,43,6
17,15,1,43,34,0,25,13,2,103,33,4
13,14,1,46,53,3,15,11,1,95,39,4
18,12,1,48,35,4,14,10,1,94,51,5
17,13,1,42,38,3,19,8,1,76,47,8
17,13,2,43,40,5,20,7,1,76,42,5
16,5,2,44,39,3,10,8,4,80,48,9
14,14,3,44,40,3,12,9,3,76,42,5
17,20,2,44,40,1,15,9,2,86,50,12
16,12,3,48,35,1,17,7,2,76,45,7
21,15,5,41,42,4,14,16,4,72,59,7
16,16,2,42,48,5,10,10,3,82,64,8
7,8,1,42,52,3,12,19,2,81,72,16
22,11,2,34,47,6,8,19,1,73,69,10
20,12,3,48,45,4,9,14,3,77,52,15
22,13,1,37,39,1,10,6,0,74,56,8
17,12,0,40,52,3,11,11,0,72,50,10
28,16,1,47,43,5,11,16,1,82,53,8
15,18,3,43,37,2,14,15,1,91,62,4
14,14,2,42,37,5,14,14,2,88,52,10
13,15,1,56,40,0,9,18,1,86,58,8
16,5,0,55,35,3,18,9,0,77,54,5
16,8,1,49,39,2,14,19,0,78,42,7
18,14,2,44,33,1,10,7,2,94,55,13
16,10,0,52,46,2,19,9,1,84,52,4
19,5,0,52,31,3,15,15,0,82,34,8
13,10,0,43,53,4,12,12,2,64,57,1
12,7,1,58,34,5,11,13,1,85,59,7
19,15,1,40,40,1,15,16,0,79,54,3
18,9,2,48,41,4,9,10,0,84,52,3
12,10,2,53,47,4,16,8,1,87,49,6
16,12,0,48,33,0,9,10,3,80,33,6
19,12,3,39,27,3,5,14,0,74,38,8
15,9,1,44,33,4,10,13,2,69,37,2
15,11,1,40,25,6,6,7,3,75,35,2
16,9,0,34,33,5,12,11,0,76,43,5
20,8,0,38,34,3,11,10,0,78,54,9
18,14,2,45,43,2,8,8,1,80,51,3
14,6,1,36,39,6,10,16,1,67,38,5
14,13,1,45,40,3,9,7,0,67,46,4
14,11,0,48,42,2,8,12,5,83,50,10
16,12,1,41,40,1,10,11,1,68,57,10
12,13,1,52,24,1,12,8,3,98,33,8
14,8,1,48,44,5,10,7,3,78,43,10
13,9,0,41,39,1,11,10,2,77,41,9
14,6,1,31,31,3,11,11,0,70,45,11
15,10,2,43,37,3,23,15,2,88,53,2
14,8,0,46,40,2,8,10,1,80,42,5
24,18,1,37,41,1,10,15,0,95,54,8
17,14,0,49,42,2,14,17,0,90,58,5
13,12,0,37,38,2,13,19,2,80,42,8
15,8,0,39,48,3,12,20,1,73,52,7
12,13,1,45,36,1,15,11,1,89,39,8
13,13,1,46,42,3,10,18,0,94,58,4
8,12,0,45,32,8,18,6,1,90,39,8
14,10,0,53,44,1,19,15,1,92,51,8
16,14,0,37,39,2,16,13,3,88,38,0
14,8,1,45,33,2,11,11,1,90,52,5
12,15,1,47,39,4,8,5,1,75,47,5
17,9,0,43,44,3,15,18,4,91,65,7
19,10,3,46,39,4,11,17,1,78,53,8
14,11,0,51,39,7,6,19,2,80,57,9
10,13,0,45,42,6,13,13,2,92,39,15
9,12,2,48,24,2,10,10,3,69,44,5
21,13,0,42,29,4,10,11,1,69,33,12
8,10,0,36,30,3,14,9,1,86,38,5
14,7,0,42,34,5,12,4,1,74,38,7
19,11,3,36,21,4,10,12,2,83,44,6
18,9,0,33,39,4,22,8,1,71,37,7
13,9,1,50,22,3,16,7,1,77,37,2
25,9,2,30,38,3,12,10,0,83,50,6
16,9,1,41,29,2,9,16,0,75,48,6
17,10,0,45,45,4,7,17,1,74,37,7
11,6,1,55,39,3,11,17,0,90,57,5
14,10,1,40,49,2,14,15,0,91,54,6
15,15,1,44,48,0,18,11,0,86,50,6
14,15,1,41,23,2,12,20,1,83,37,4
19,9,0,40,42,5,16,16,2,79,44,0
23,14,0,37,39,2,12,11,1,73,41,4
16,14,1,32,27,1,18,9,0,90,46,3
18,14,0,46,46,4,16,13,1,81,54,8
15,13,0,53,46,2,17,10,1,79,49,13
23,14,2,43,41,2,15,13,1,71,41,3
19,19,2,38,37,2,8,10,3,86,48,12
15,9,0,44,33,1,8,20,3,73,46,5
15,10,0,42,40,4,8,12,1,75,46,10
18,13,2,49,43,1,12,9,3,74,50,4
21,12,0,51,35,1,10,13,1,72,47,4
16,8,0,34,30,1,12,9,0,79,36,3
17,20,0,44,37,3,9,11,3,79,68,3
22,14,1,46,35,9,10,10,2,83,56,3
16,6,1,54,33,2,13,6,0,87,49,9
21,14,1,43,34,6,12,6,1,74,47,12
11,11,2,49,39,4,8,18,3,100,51,6
15,6,1,52,31,5,15,17,2,108,49,7
17,10,1,39,34,2,12,9,0,80,52,10
11,10,0,46,27,5,14,8,1,74,37,11
13,11,1,50,29,5,17,7,1,83,36,8
19,10,0,46,40,6,17,7,1,92,47,11
15,14,3,39,33,4,13,11,1,83,43,4
10,7,1,37,39,6,10,11,2,82,45,4
15,11,1,45,40,7,13,9,2,77,36,5
10,12,4,39,38,3,17,11,0,90,44,6
13,12,0,46,47,3,6,4,1,87,54,4
18,11,0,37,36,3,14,8,0,80,42,3
17,10,2,41,39,2,8,7,2,87,38,2
15,18,0,44,35,1,14,6,1,72,29,3
16,8,0,43,26,0,10,10,1,85,46,4
16,8,4,38,39,2,13,15,1,76,50,2
18,18,0,40,33,5,17,13,1,74,41,3
19,11,0,45,46,2,18,12,0,86,43,3
17,5,0,30,42,7,8,12,1,77,44,8
12,6,2,40,39,6,12,14,0,77,54,10
10,5,1,52,40,1,8,4,0,83,39,6
19,18,1,48,28,2,4,10,0,83,34,7
14,14,0,49,32,5,14,7,4,91,58,9
22,5,0,48,36,6,9,11,1,89,53,13
13,14,1,46,27,6,10,9,1,88,44,11
17,11,0,49,34,5,12,12,3,90,41,7
20,10,0,39,33,5,15,9,3,105,47,14
14,15,0,34,42,3,14,19,1,79,50,10
17,9,0,56,29,6,6,8,3,92,53,12
15,14,0,45,30,6,13,6,2,93,38,9
18,8,0,39,38,3,17,9,1,81,37,10
16,7,0,46,39,1,13,8,2,87,51,6
18,14,0,40,39,3,15,12,1,93,53,4
16,14,2,44,31,5,20,14,0,97,45,6
19,10,0,38,33,2,9,5,1,83,43,10
15,12,0,36,35,2,20,12,1,84,53,8
16,9,0,48,29,1,14,10,2,83,44,4
17,13,0,54,30,0,13,11,0,104,44,1
11,3,3,52,43,1,12,6,0,93,42,4
17,8,0,50,38,1,14,11,1,87,52,3
15,4,2,46,40,3,13,11,0,80,50,5
18,9,0,50,36,1,13,16,1,89,55,5
15,9,2,38,38,2,11,13,1,92,60,3
15,13,0,45,43,10,17,17,1,73,47,8
18,7,0,32,42,5,14,12,2,75,51,13
17,14,0,40,39,2,13,11,1,80,52,8
15,5,0,48,39,5,9,16,2,80,60,3
16,13,1,53,35,3,17,8,1,86,49,5
12,4,0,41,43,2,16,6,3,80,52,4
14,9,0,49,30,5,17,9,2,82,31,11
21,8,1,41,34,5,9,12,1,81,41,6
22,13,1,41,34,6,14,12,4,84,41,8
12,5,0,54,41,6,13,9,1,76,49,12
21,6,1,39,44,3,10,15,1,69,51,3
13,10,1,48,37,5,8,10,1,88,59,9
17,8,1,46,32,6,18,12,2,83,49,6
10,10,1,50,35,4,12,11,2,90,46,8
20,8,0,44,33,6,11,12,4,80,46,9
20,8,3,54,34,3,16,11,3,109,48,4
16,7,0,51,31,2,10,13,0,94,39,12
17,6,0,41,31,4,16,11,0,90,46,11
21,15,1,43,30,2,18,16,1,90,34,10
16,5,1,56,43,6,18,13,1,86,54,6
25,12,1,40,27,1,8,17,1,75,51,6
19,1,1,48,46,2,14,10,0,87,53,6
19,5,0,42,38,1,13,18,0,91,57,5
16,5,0,45,33,5,13,7,0,80,51,9
19,1,1,47,26,5,8,4,2,71,38,9
20,8,1,35,28,5,9,10,1,91,43,9
19,3,1,43,35,4,12,10,0,70,52,5
17,8,0,44,31,1,7,9,0,80,57,8
